OrderID,OrderDate,Category,Region,Supplier,Warehouse,ShipMode,UnitsOrdered,UnitCost,LeadTimeDays,UnitPrice,UnitsShipped,BackorderUnits,ReorderPoint,ShippingDays,Revenue,COGS,Profit,StockoutFlag,OnTimeFlag,OrderMonth
1002995,2024-07-14,Health & Beauty,East,Supplier A,WH-East,Standard,21,53.21,15,72.25,20,1,76,15,1445.0,1064.2,380.8,1,0,2024-07
1000423,2024-07-14,Health & Beauty,South,Supplier C,WH-East,Standard,18,274.03,3,350.03,16,2,30,3,5600.48,4384.48,1216.0,1,1,2024-07
1004262,2024-07-15,Apparel,North,Supplier A,WH-West,Standard,6,59.73,16,89.07,5,1,16,14,445.35,298.65,146.7,1,0,2024-07
1005353,2024-07-15,Home & Kitchen,North,Supplier C,WH-East,Express,12,355.34,11,424.02,11,1,61,13,4664.22,3908.74,755.48,1,0,2024-07
1005487,2024-07-15,Office Supplies,North,Supplier B,WH-East,Same Day,1,209.84,4,334.33,1,0,74,4,334.33,209.84,124.49,0,0,2024-07
1001052,2024-07-16,Office Supplies,East,Supplier E,WH-North,Express,11,126.38,14,190.02,10,1,11,12,1900.2,1263.8,636.4,1,0,2024-07
1002881,2024-07-16,Office Supplies,South,Supplier E,WH-North,Standard,19,230.5,2,285.32,17,2,55,2,4850.44,3918.5,931.94,1,1,2024-07
1003686,2024-07-16,Home & Kitchen,North,Supplier D,WH-North,Standard,14,198.41,17,309.19,14,0,58,16,4328.66,2777.74,1550.92,0,0,2024-07
1004162,2024-07-16,Home & Kitchen,West,Supplier E,WH-North,Standard,21,214.58,11,291.13,20,1,20,11,5822.6,4291.6,1531.0,1,1,2024-07
1002754,2024-07-16,Electronics,South,Supplier E,WH-South,Standard,6,358.27,7,466.64,6,0,72,7,2799.84,2149.62,650.22,0,1,2024-07
1001981,2024-07-16,Home & Kitchen,East,Supplier A,WH-North,Express,10,215.76,8,351.58,10,0,19,9,3515.8,2157.6,1358.2,0,0,2024-07
1000237,2024-07-16,Apparel,South,Supplier E,WH-North,Express,4,303.17,15,447.78,4,0,76,14,1791.12,1212.68,578.44,0,0,2024-07
1004640,2024-07-17,Home & Kitchen,East,Supplier D,WH-North,Standard,24,366.62,10,499.05,20,4,21,10,9981.0,7332.4,2648.6,1,1,2024-07
1002840,2024-07-17,Electronics,North,Supplier C,WH-East,Standard,3,182.65,7,277.97,3,0,67,7,833.91,547.95,285.96,0,1,2024-07
1001745,2024-07-17,Home & Kitchen,South,Supplier A,WH-East,Standard,5,376.51,4,543.08,5,0,78,2,2715.4,1882.55,832.85,0,1,2024-07
1004047,2024-07-17,Health & Beauty,South,Supplier D,WH-North,Standard,12,90.99,5,152.21,11,1,55,7,1674.31,1000.89,673.42,1,1,2024-07
1003856,2024-07-17,Apparel,North,Supplier E,WH-East,Same Day,17,38.45,6,57.13,17,0,13,8,971.21,653.65,317.56,0,0,2024-07
1002515,2024-07-18,Office Supplies,West,Supplier B,WH-East,Standard,1,444.12,5,580.44,1,0,61,4,580.44,444.12,136.32,0,1,2024-07
1005915,2024-07-18,Home & Kitchen,South,Supplier B,WH-South,Express,16,232.93,8,400.64,15,1,11,9,6009.6,3493.95,2515.65,1,0,2024-07
1001412,2024-07-18,Health & Beauty,East,Supplier A,WH-South,Standard,7,308.31,14,473.94,6,1,26,15,2843.64,1849.86,993.78,1,0,2024-07
1002505,2024-07-18,Home & Kitchen,East,Supplier D,WH-East,Standard,7,433.91,8,525.69,7,0,53,8,3679.83,3037.37,642.46,0,1,2024-07
1000119,2024-07-19,Office Supplies,South,Supplier D,WH-West,Express,12,178.92,7,239.22,11,1,31,8,2631.42,1968.12,663.3,1,0,2024-07
1004702,2024-07-19,Apparel,North,Supplier A,WH-East,Standard,10,425.39,5,558.29,10,0,45,5,5582.9,4253.9,1329.0,0,1,2024-07
1005164,2024-07-19,Office Supplies,North,Supplier B,WH-South,Standard,5,354.69,14,519.38,5,0,77,14,2596.9,1773.45,823.45,0,0,2024-07
1005052,2024-07-19,Office Supplies,South,Supplier B,WH-West,Standard,9,16.74,2,19.52,8,1,15,3,156.16,133.92,22.24,1,1,2024-07
1001297,2024-07-19,Home & Kitchen,North,Supplier B,WH-East,Standard,6,347.72,2,579.79,5,1,45,2,2898.95,1738.6,1160.35,1,1,2024-07
1005857,2024-07-19,Health & Beauty,East,Supplier E,WH-North,Standard,24,235.77,4,310.69,24,0,56,2,7456.56,5658.48,1798.08,0,1,2024-07
1000241,2024-07-19,Health & Beauty,East,Supplier E,WH-West,Standard,21,81.19,6,108.76,21,0,23,8,2283.96,1704.99,578.97,0,1,2024-07
1001370,2024-07-19,Electronics,East,Supplier D,WH-West,Same Day,21,218.68,16,319.59,20,1,16,15,6391.8,4373.6,2018.2,1,0,2024-07
1003049,2024-07-19,Home & Kitchen,South,Supplier E,WH-South,Standard,19,330.47,2,484.27,18,1,33,1,8716.86,5948.46,2768.4,1,1,2024-07
1003414,2024-07-19,Home & Kitchen,South,Supplier B,WH-East,Express,3,83.32,10,116.09,2,1,45,9,232.18,166.64,65.54,1,0,2024-07
1005766,2024-07-19,Home & Kitchen,North,Supplier A,WH-East,Standard,13,255.26,15,312.93,13,0,26,17,4068.09,3318.38,749.71,0,0,2024-07
1003563,2024-07-19,Electronics,East,Supplier A,WH-West,Standard,14,276.81,11,396.07,13,1,65,10,5148.91,3598.53,1550.38,1,1,2024-07
1000708,2024-07-19,Health & Beauty,West,Supplier B,WH-North,Standard,23,326.88,16,430.17,21,2,52,16,9033.57,6864.48,2169.09,1,0,2024-07
1005475,2024-07-19,Home & Kitchen,East,Supplier A,WH-West,Standard,8,332.51,7,481.79,7,1,24,6,3372.53,2327.57,1044.96,1,1,2024-07
1003155,2024-07-19,Electronics,North,Supplier E,WH-North,Standard,24,215.35,15,348.36,21,3,59,13,7315.56,4522.35,2793.21,1,0,2024-07
1004289,2024-07-20,Electronics,East,Supplier B,WH-East,Express,22,79.66,10,125.64,19,3,23,9,2387.16,1513.54,873.62,1,0,2024-07
1001145,2024-07-20,Electronics,East,Supplier D,WH-West,Standard,24,433.65,4,526.3,24,0,37,5,12631.2,10407.6,2223.6,0,1,2024-07
1005509,2024-07-20,Electronics,West,Supplier E,WH-North,Standard,22,78.66,14,102.2,21,1,62,15,2146.2,1651.86,494.34,1,0,2024-07
1003292,2024-07-20,Apparel,West,Supplier D,WH-East,Express,11,26.62,15,41.21,10,1,20,15,412.1,266.2,145.9,1,0,2024-07
1003367,2024-07-20,Electronics,South,Supplier E,WH-West,Standard,11,79.73,10,131.98,11,0,42,12,1451.78,877.03,574.75,0,1,2024-07
1002704,2024-07-20,Health & Beauty,West,Supplier B,WH-East,Standard,12,67.59,5,78.51,12,0,26,5,942.12,811.08,131.04,0,1,2024-07
1000079,2024-07-20,Home & Kitchen,South,Supplier C,WH-South,Standard,14,426.7,11,597.35,12,2,11,9,7168.2,5120.4,2047.8,1,1,2024-07
1004135,2024-07-20,Apparel,East,Supplier B,WH-East,Standard,16,119.93,6,173.32,14,2,18,7,2426.48,1679.02,747.46,1,1,2024-07
1002188,2024-07-20,Electronics,East,Supplier B,WH-North,Standard,8,360.22,16,473.97,7,1,13,15,3317.79,2521.54,796.25,1,0,2024-07
1002836,2024-07-21,Health & Beauty,North,Supplier E,WH-South,Express,24,108.18,8,143.87,20,4,76,7,2877.4,2163.6,713.8,1,0,2024-07
1002613,2024-07-21,Electronics,East,Supplier E,WH-West,Express,15,111.75,6,152.04,15,0,27,6,2280.6,1676.25,604.35,0,0,2024-07
1005342,2024-07-21,Apparel,South,Supplier D,WH-West,Standard,6,180.87,16,246.66,5,1,31,16,1233.3,904.35,328.95,1,0,2024-07
1004411,2024-07-21,Electronics,East,Supplier B,WH-West,Express,24,73.72,13,108.84,21,3,46,12,2285.64,1548.12,737.52,1,0,2024-07
1003125,2024-07-21,Home & Kitchen,West,Supplier C,WH-South,Express,20,371.61,9,640.05,19,1,38,7,12160.95,7060.59,5100.36,1,0,2024-07
1000230,2024-07-21,Electronics,West,Supplier E,WH-South,Standard,22,286.51,5,467.21,19,3,71,5,8876.99,5443.69,3433.3,1,1,2024-07
1000668,2024-07-21,Home & Kitchen,South,Supplier A,WH-North,Standard,13,438.58,16,517.17,13,0,69,16,6723.21,5701.54,1021.67,0,0,2024-07
1004779,2024-07-22,Home & Kitchen,West,Supplier B,WH-East,Standard,16,95.3,7,148.52,14,2,72,5,2079.28,1334.2,745.08,1,1,2024-07
1004304,2024-07-22,Home & Kitchen,East,Supplier E,WH-West,Standard,11,253.67,16,316.28,11,0,74,14,3479.08,2790.37,688.71,0,0,2024-07
1003534,2024-07-22,Apparel,South,Supplier A,WH-South,Express,6,104.53,17,151.35,5,1,29,15,756.75,522.65,234.1,1,0,2024-07
1001961,2024-07-22,Electronics,North,Supplier A,WH-South,Standard,22,381.56,9,584.49,20,2,15,8,11689.8,7631.2,4058.6,1,1,2024-07
1000471,2024-07-22,Apparel,South,Supplier B,WH-North,Express,12,254.32,17,355.09,11,1,48,16,3905.99,2797.52,1108.47,1,0,2024-07
1003381,2024-07-22,Apparel,East,Supplier C,WH-North,Standard,13,446.19,13,740.1,12,1,24,13,8881.2,5354.28,3526.92,1,0,2024-07
1005896,2024-07-22,Home & Kitchen,North,Supplier B,WH-South,Standard,17,394.7,16,491.6,17,0,56,15,8357.2,6709.9,1647.3,0,0,2024-07
1004598,2024-07-23,Apparel,East,Supplier C,WH-East,Standard,19,202.34,16,258.2,17,2,62,15,4389.4,3439.78,949.62,1,0,2024-07
1002819,2024-07-23,Home & Kitchen,West,Supplier D,WH-South,Standard,14,426.02,4,667.34,14,0,41,5,9342.76,5964.28,3378.48,0,1,2024-07
1004469,2024-07-23,Office Supplies,East,Supplier A,WH-South,Standard,12,290.29,11,396.56,12,0,47,9,4758.72,3483.48,1275.24,0,1,2024-07
1003834,2024-07-23,Apparel,South,Supplier B,WH-North,Standard,6,285.09,8,446.06,5,1,49,10,2230.3,1425.45,804.85,1,1,2024-07
1000813,2024-07-23,Home & Kitchen,North,Supplier C,WH-South,Standard,10,10.72,16,14.96,10,0,35,18,149.6,107.2,42.4,0,0,2024-07
1003647,2024-07-23,Apparel,North,Supplier C,WH-East,Express,15,188.52,4,262.73,15,0,21,4,3940.95,2827.8,1113.15,0,1,2024-07
1004120,2024-07-24,Apparel,West,Supplier D,WH-South,Standard,22,169.4,12,291.32,21,1,54,11,6117.72,3557.4,2560.32,1,1,2024-07
1000065,2024-07-24,Electronics,North,Supplier A,WH-South,Express,16,142.39,12,175.52,14,2,59,11,2457.28,1993.46,463.82,1,0,2024-07
1005844,2024-07-24,Apparel,South,Supplier D,WH-West,Standard,5,274.12,4,455.8,4,1,31,4,1823.2,1096.48,726.72,1,1,2024-07
1002356,2024-07-24,Home & Kitchen,South,Supplier D,WH-North,Express,17,449.27,17,692.37,17,0,67,15,11770.29,7637.59,4132.7,0,0,2024-07
1005099,2024-07-24,Apparel,North,Supplier B,WH-South,Standard,3,352.96,5,466.17,3,0,61,7,1398.51,1058.88,339.63,0,1,2024-07
1001986,2024-07-24,Office Supplies,West,Supplier C,WH-West,Express,8,430.15,8,540.82,7,1,17,6,3785.74,3011.05,774.69,1,0,2024-07
1001754,2024-07-24,Apparel,East,Supplier B,WH-East,Express,23,163.58,12,247.46,23,0,68,11,5691.58,3762.34,1929.24,0,0,2024-07
1005804,2024-07-24,Apparel,South,Supplier D,WH-South,Express,12,195.18,12,251.34,11,1,77,12,2764.74,2146.98,617.76,1,0,2024-07
1004676,2024-07-24,Apparel,South,Supplier A,WH-West,Standard,5,432.47,8,728.78,5,0,18,8,3643.9,2162.35,1481.55,0,1,2024-07
1004232,2024-07-24,Home & Kitchen,East,Supplier D,WH-East,Standard,19,339.63,14,480.48,19,0,62,13,9129.12,6452.97,2676.15,0,0,2024-07
1004571,2024-07-24,Apparel,East,Supplier A,WH-North,Standard,10,118.4,9,203.2,10,0,62,8,2032.0,1184.0,848.0,0,1,2024-07
1000781,2024-07-25,Electronics,East,Supplier E,WH-South,Standard,5,8.8,7,11.79,5,0,67,5,58.95,44.0,14.95,0,1,2024-07
1000138,2024-07-25,Apparel,South,Supplier B,WH-North,Same Day,16,365.55,12,444.99,16,0,55,12,7119.84,5848.8,1271.04,0,0,2024-07
1004956,2024-07-25,Office Supplies,North,Supplier D,WH-North,Express,21,367.52,8,539.85,20,1,22,8,10797.0,7350.4,3446.6,1,0,2024-07
1004774,2024-07-25,Apparel,North,Supplier D,WH-North,Standard,4,200.64,3,287.98,4,0,74,4,1151.92,802.56,349.36,0,1,2024-07
1004839,2024-07-25,Electronics,South,Supplier C,WH-South,Standard,9,235.83,4,275.41,9,0,78,4,2478.69,2122.47,356.22,0,1,2024-07
1004748,2024-07-25,Home & Kitchen,East,Supplier D,WH-South,Standard,13,143.71,5,227.14,12,1,62,4,2725.68,1724.52,1001.16,1,1,2024-07
1005926,2024-07-25,Electronics,East,Supplier C,WH-North,Standard,11,172.02,5,216.63,10,1,77,6,2166.3,1720.2,446.1,1,1,2024-07
1003070,2024-07-25,Electronics,West,Supplier A,WH-South,Standard,18,389.16,15,633.27,16,2,40,13,10132.32,6226.56,3905.76,1,0,2024-07
1001875,2024-07-25,Apparel,North,Supplier B,WH-West,Standard,23,194.72,7,294.67,22,1,35,6,6482.74,4283.84,2198.9,1,1,2024-07
1004913,2024-07-25,Office Supplies,North,Supplier A,WH-East,Standard,14,60.47,8,69.75,13,1,21,7,906.75,786.11,120.64,1,1,2024-07
1004622,2024-07-25,Electronics,North,Supplier A,WH-East,Standard,13,205.93,15,326.38,12,1,25,13,3916.56,2471.16,1445.4,1,0,2024-07
1004475,2024-07-25,Home & Kitchen,West,Supplier B,WH-North,Standard,8,277.9,13,403.21,7,1,73,11,2822.47,1945.3,877.17,1,1,2024-07
1001838,2024-07-26,Home & Kitchen,South,Supplier D,WH-West,Standard,21,444.87,15,621.67,17,4,26,15,10568.39,7562.79,3005.6,1,0,2024-07
1004309,2024-07-26,Electronics,South,Supplier D,WH-South,Standard,8,376.85,8,630.92,7,1,46,8,4416.44,2637.95,1778.49,1,1,2024-07
1005393,2024-07-26,Health & Beauty,North,Supplier C,WH-North,Same Day,9,144.08,17,218.58,7,2,50,19,1530.06,1008.56,521.5,1,0,2024-07
1004844,2024-07-26,Home & Kitchen,West,Supplier C,WH-South,Standard,22,291.25,7,483.23,21,1,28,7,10147.83,6116.25,4031.58,1,1,2024-07
1002276,2024-07-26,Office Supplies,South,Supplier E,WH-South,Same Day,20,178.74,2,268.69,18,2,11,4,4836.42,3217.32,1619.1,1,0,2024-07
1000280,2024-07-26,Electronics,South,Supplier D,WH-North,Express,16,370.72,12,524.4,14,2,11,13,7341.6,5190.08,2151.52,1,0,2024-07
1001732,2024-07-26,Electronics,South,Supplier B,WH-West,Express,5,297.28,16,354.45,5,0,26,14,1772.25,1486.4,285.85,0,0,2024-07
1001290,2024-07-27,Health & Beauty,East,Supplier B,WH-South,Standard,7,120.12,14,188.14,7,0,27,14,1316.98,840.84,476.14,0,0,2024-07
1002263,2024-07-27,Apparel,East,Supplier B,WH-South,Standard,6,448.37,14,561.13,5,1,34,14,2805.65,2241.85,563.8,1,0,2024-07
1005389,2024-07-27,Office Supplies,South,Supplier A,WH-South,Standard,4,315.05,5,493.1,4,0,57,7,1972.4,1260.2,712.2,0,1,2024-07
1002682,2024-07-27,Health & Beauty,East,Supplier E,WH-West,Standard,13,9.49,7,12.2,11,2,10,9,134.2,104.39,29.81,1,1,2024-07
1003666,2024-07-27,Electronics,South,Supplier E,WH-West,Standard,4,202.52,16,321.7,3,1,19,15,965.1,607.56,357.54,1,0,2024-07
1003295,2024-07-28,Office Supplies,East,Supplier C,WH-East,Standard,12,151.08,17,237.59,12,0,74,15,2851.08,1812.96,1038.12,0,0,2024-07
1003905,2024-07-28,Health & Beauty,South,Supplier C,WH-West,Express,11,216.11,12,310.28,10,1,56,12,3102.8,2161.1,941.7,1,0,2024-07
1003071,2024-07-28,Health & Beauty,North,Supplier C,WH-East,Same Day,17,161.42,11,252.92,14,3,58,11,3540.88,2259.88,1281.0,1,0,2024-07
1001156,2024-07-28,Apparel,South,Supplier D,WH-North,Express,9,317.57,17,536.54,8,1,78,19,4292.32,2540.56,1751.76,1,0,2024-07
1005254,2024-07-28,Home & Kitchen,South,Supplier A,WH-West,Same Day,3,448.91,2,661.39,3,0,17,1,1984.17,1346.73,637.44,0,1,2024-07
1003726,2024-07-28,Electronics,North,Supplier B,WH-East,Standard,19,398.98,11,600.88,17,2,65,10,10214.96,6782.66,3432.3,1,1,2024-07
1002954,2024-07-28,Electronics,East,Supplier C,WH-East,Standard,2,55.55,2,96.88,2,0,63,1,193.76,111.1,82.66,0,1,2024-07
1001677,2024-07-28,Electronics,East,Supplier C,WH-South,Same Day,15,398.3,12,535.92,15,0,56,14,8038.8,5974.5,2064.3,0,0,2024-07
1004238,2024-07-28,Office Supplies,South,Supplier D,WH-East,Express,14,147.11,10,220.74,14,0,57,11,3090.36,2059.54,1030.82,0,0,2024-07
1001113,2024-07-28,Apparel,West,Supplier E,WH-West,Standard,15,25.34,12,36.59,14,1,13,10,512.26,354.76,157.5,1,1,2024-07
1005056,2024-07-29,Electronics,North,Supplier D,WH-North,Express,6,57.26,3,72.7,6,0,45,3,436.2,343.56,92.64,0,1,2024-07
1002535,2024-07-29,Electronics,South,Supplier D,WH-West,Standard,14,312.72,12,432.25,13,1,13,12,5619.25,4065.36,1553.89,1,1,2024-07
1005914,2024-07-29,Home & Kitchen,West,Supplier C,WH-South,Standard,11,94.64,3,130.55,10,1,61,2,1305.5,946.4,359.1,1,1,2024-07
1002729,2024-07-29,Apparel,West,Supplier A,WH-North,Standard,3,271.49,2,373.55,3,0,49,1,1120.65,814.47,306.18,0,1,2024-07
1002691,2024-07-29,Health & Beauty,East,Supplier A,WH-East,Standard,6,13.43,7,19.46,6,0,54,6,116.76,80.58,36.18,0,1,2024-07
1003008,2024-07-29,Electronics,East,Supplier B,WH-East,Express,19,111.08,2,173.27,19,0,11,3,3292.13,2110.52,1181.61,0,1,2024-07
1004713,2024-07-29,Office Supplies,South,Supplier A,WH-West,Express,21,446.62,4,764.21,19,2,17,4,14519.99,8485.78,6034.21,1,1,2024-07
1005280,2024-07-29,Electronics,West,Supplier C,WH-North,Standard,11,428.76,16,703.21,10,1,54,18,7032.1,4287.6,2744.5,1,0,2024-07
1004862,2024-07-29,Apparel,North,Supplier B,WH-East,Standard,14,53.37,3,66.74,14,0,48,5,934.36,747.18,187.18,0,1,2024-07
1005923,2024-07-29,Electronics,North,Supplier D,WH-South,Standard,21,273.53,13,390.51,18,3,59,15,7029.18,4923.54,2105.64,1,0,2024-07
1005510,2024-07-30,Apparel,West,Supplier D,WH-West,Standard,1,357.54,17,614.14,1,0,51,15,614.14,357.54,256.6,0,0,2024-07
1005897,2024-07-30,Apparel,West,Supplier E,WH-West,Standard,18,262.51,14,357.62,15,3,29,15,5364.3,3937.65,1426.65,1,0,2024-07
1004950,2024-07-30,Office Supplies,East,Supplier C,WH-West,Standard,1,306.44,2,517.83,1,0,34,1,517.83,306.44,211.39,0,1,2024-07
1000905,2024-07-30,Home & Kitchen,North,Supplier E,WH-West,Standard,14,315.7,10,364.98,12,2,26,11,4379.76,3788.4,591.36,1,1,2024-07
1004104,2024-07-30,Health & Beauty,East,Supplier E,WH-North,Same Day,8,447.1,7,550.41,8,0,73,8,4403.28,3576.8,826.48,0,0,2024-07
1004396,2024-07-30,Office Supplies,West,Supplier A,WH-West,Express,10,377.65,15,561.39,9,1,50,14,5052.51,3398.85,1653.66,1,0,2024-07
1002622,2024-07-31,Health & Beauty,East,Supplier E,WH-West,Standard,24,133.77,12,219.37,22,2,45,12,4826.14,2942.94,1883.2,1,1,2024-07
1000667,2024-07-31,Apparel,West,Supplier D,WH-South,Standard,7,334.54,14,501.96,6,1,20,13,3011.76,2007.24,1004.52,1,0,2024-07
1004130,2024-07-31,Electronics,North,Supplier E,WH-East,Express,22,366.14,9,488.22,20,2,37,8,9764.4,7322.8,2441.6,1,0,2024-07
1002915,2024-07-31,Home & Kitchen,West,Supplier B,WH-North,Standard,12,65.14,12,79.82,11,1,35,11,878.02,716.54,161.48,1,1,2024-07
1002459,2024-07-31,Apparel,East,Supplier A,WH-West,Standard,21,108.39,17,149.55,20,1,40,17,2991.0,2167.8,823.2,1,0,2024-07
1003319,2024-07-31,Apparel,South,Supplier E,WH-North,Same Day,19,220.44,15,353.45,16,3,73,15,5655.2,3527.04,2128.16,1,0,2024-07
1002456,2024-07-31,Office Supplies,South,Supplier D,WH-North,Same Day,9,300.34,15,474.33,9,0,46,15,4268.97,2703.06,1565.91,0,0,2024-07
1004516,2024-07-31,Home & Kitchen,East,Supplier E,WH-South,Standard,4,425.63,5,719.39,4,0,65,3,2877.56,1702.52,1175.04,0,1,2024-07
1002912,2024-08-01,Health & Beauty,South,Supplier D,WH-East,Standard,21,176.52,15,278.54,20,1,10,15,5570.8,3530.4,2040.4,1,0,2024-08
1000853,2024-08-01,Home & Kitchen,West,Supplier C,WH-West,Standard,3,110.7,17,171.73,3,0,67,16,515.19,332.1,183.09,0,0,2024-08
1003457,2024-08-01,Home & Kitchen,South,Supplier B,WH-East,Standard,12,158.95,12,196.95,12,0,42,11,2363.4,1907.4,456.0,0,1,2024-08
1005573,2024-08-01,Apparel,North,Supplier E,WH-South,Same Day,5,247.36,9,387.76,5,0,56,10,1938.8,1236.8,702.0,0,0,2024-08
1001785,2024-08-01,Electronics,East,Supplier B,WH-West,Standard,19,199.39,8,346.64,19,0,64,10,6586.16,3788.41,2797.75,0,1,2024-08
1003824,2024-08-01,Health & Beauty,East,Supplier B,WH-West,Standard,22,288.73,6,358.86,21,1,52,8,7536.06,6063.33,1472.73,1,1,2024-08
1004470,2024-08-01,Health & Beauty,West,Supplier E,WH-South,Standard,10,233.36,13,355.52,9,1,10,11,3199.68,2100.24,1099.44,1,1,2024-08
1003199,2024-08-01,Electronics,North,Supplier C,WH-East,Standard,3,247.21,14,378.48,3,0,27,14,1135.44,741.63,393.81,0,0,2024-08
1004275,2024-08-02,Apparel,East,Supplier E,WH-West,Standard,8,150.54,15,205.82,7,1,69,13,1440.74,1053.78,386.96,1,0,2024-08
1004273,2024-08-02,Home & Kitchen,North,Supplier B,WH-West,Standard,16,11.32,8,14.9,14,2,16,10,208.6,158.48,50.12,1,1,2024-08
1005974,2024-08-02,Home & Kitchen,West,Supplier E,WH-South,Express,18,343.86,5,536.42,18,0,68,5,9655.56,6189.48,3466.08,0,1,2024-08
1004944,2024-08-02,Health & Beauty,South,Supplier A,WH-East,Express,19,198.67,3,252.45,15,4,53,1,3786.75,2980.05,806.7,1,1,2024-08
1001191,2024-08-02,Electronics,South,Supplier A,WH-East,Express,23,280.54,9,392.27,21,2,37,9,8237.67,5891.34,2346.33,1,0,2024-08
1003607,2024-08-02,Apparel,West,Supplier A,WH-South,Express,15,203.41,12,303.75,13,2,72,14,3948.75,2644.33,1304.42,1,0,2024-08
1000595,2024-08-02,Apparel,East,Supplier D,WH-South,Standard,13,384.65,4,472.95,12,1,78,4,5675.4,4615.8,1059.6,1,1,2024-08
1000011,2024-08-02,Office Supplies,South,Supplier B,WH-North,Standard,19,389.98,4,498.52,18,1,66,4,8973.36,7019.64,1953.72,1,1,2024-08
1000876,2024-08-03,Health & Beauty,North,Supplier E,WH-East,Standard,24,348.27,10,607.0,22,2,49,11,13354.0,7661.94,5692.06,1,1,2024-08
1003877,2024-08-03,Home & Kitchen,North,Supplier C,WH-West,Standard,19,94.53,12,128.25,17,2,11,13,2180.25,1607.01,573.24,1,0,2024-08
1003496,2024-08-03,Electronics,East,Supplier D,WH-West,Express,23,165.82,2,266.34,23,0,43,3,6125.82,3813.86,2311.96,0,1,2024-08
1001550,2024-08-03,Electronics,East,Supplier A,WH-South,Standard,16,32.52,6,45.22,14,2,70,6,633.08,455.28,177.8,1,1,2024-08
1002342,2024-08-03,Home & Kitchen,South,Supplier C,WH-East,Standard,20,70.64,11,105.35,18,2,61,13,1896.3,1271.52,624.78,1,0,2024-08
1001992,2024-08-03,Electronics,East,Supplier B,WH-South,Standard,23,430.2,10,715.93,19,4,30,10,13602.67,8173.8,5428.87,1,1,2024-08
1001082,2024-08-03,Apparel,South,Supplier E,WH-South,Standard,13,389.83,16,468.69,13,0,50,14,6092.97,5067.79,1025.18,0,0,2024-08
1001404,2024-08-03,Apparel,South,Supplier A,WH-West,Standard,16,226.72,4,377.8,16,0,51,3,6044.8,3627.52,2417.28,0,1,2024-08
1001600,2024-08-03,Apparel,North,Supplier C,WH-South,Standard,14,138.85,13,191.79,13,1,21,13,2493.27,1805.05,688.22,1,0,2024-08
1004795,2024-08-04,Home & Kitchen,East,Supplier E,WH-West,Standard,2,235.35,13,363.78,2,0,17,12,727.56,470.7,256.86,0,1,2024-08
1001995,2024-08-04,Health & Beauty,East,Supplier A,WH-North,Same Day,7,305.45,12,466.21,6,1,25,11,2797.26,1832.7,964.56,1,0,2024-08
1001379,2024-08-04,Office Supplies,North,Supplier D,WH-West,Express,13,122.34,11,172.55,13,0,40,12,2243.15,1590.42,652.73,0,0,2024-08
1000092,2024-08-04,Home & Kitchen,West,Supplier E,WH-East,Standard,9,427.74,17,517.45,8,1,25,16,4139.6,3421.92,717.68,1,0,2024-08
1000625,2024-08-04,Electronics,West,Supplier E,WH-South,Express,11,221.88,3,292.24,9,2,37,3,2630.16,1996.92,633.24,1,1,2024-08
1002563,2024-08-04,Office Supplies,North,Supplier B,WH-North,Express,13,211.3,10,305.08,12,1,16,8,3660.96,2535.6,1125.36,1,0,2024-08
1005422,2024-08-04,Home & Kitchen,South,Supplier A,WH-East,Standard,2,387.18,3,608.39,2,0,77,3,1216.78,774.36,442.42,0,1,2024-08
1005996,2024-08-04,Home & Kitchen,West,Supplier C,WH-North,Standard,18,228.1,11,339.32,17,1,20,11,5768.44,3877.7,1890.74,1,1,2024-08
1000732,2024-08-04,Electronics,South,Supplier E,WH-West,Same Day,19,441.11,13,602.2,18,1,47,11,10839.6,7939.98,2899.62,1,0,2024-08
1000552,2024-08-04,Office Supplies,South,Supplier B,WH-North,Standard,9,8.11,3,13.04,9,0,44,4,117.36,72.99,44.37,0,1,2024-08
1000472,2024-08-05,Home & Kitchen,North,Supplier D,WH-North,Standard,2,418.03,7,613.69,2,0,64,7,1227.38,836.06,391.32,0,1,2024-08
1000134,2024-08-05,Health & Beauty,South,Supplier E,WH-North,Express,13,405.17,12,657.18,10,3,11,12,6571.8,4051.7,2520.1,1,0,2024-08
